contrast_id	ENSEMBL	SYMBOL	GENENAME	ENTREZID	log2fc_isst_flight_vs_gc	stat_isst_flight_vs_gc	pvalue_isst_flight_vs_gc	padj_isst_flight_vs_gc	group_mean_isst_gc	group_stdev_isst_gc	group_mean_isst_flight	group_stdev_isst_flight
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000731	Aire	autoimmune regulator	11634	0.288165804742336	0.383477172841269	0.701365992476757	0.984618171506329	4.28838605735497	3.17637512124306	5.06927357793921	4.20909764586182
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000732	Icosl	icos ligand	50723	-0.14125937965438	-0.725193799818645	0.468333146018167	0.949853064341802	1174.96960426861	454.741833394073	1065.97144469499	312.986534890038
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000738	Spg7	SPG7, paraplegin matrix AAA peptidase subunit	234847	-0.179001048335897	-0.660646271735222	0.508839187393912	0.956363234751229	1146.80419881718	803.652048667052	1013.35626077196	280.106073998187
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000739	Sult5a1	sulfotransferase family 5A, member 1	57429	0.206646041099035	0.775486841779418	0.438052037722921	0.942415122248979	199.198050536993	72.170187356267	229.983472220845	83.1991733836062
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000740	Rpl13	ribosomal protein L13	270106	-0.0884964008266605	-0.258188007111615	0.796261813170873	0.98938000577339	11039.3185727234	6926.52307014502	10382.8251651885	4319.19027711383
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000743	Chmp1a	charged multivesicular body protein 1A	234852	-0.0457707527225791	-0.143668108474093	0.88576255564103	0.995976006759521	1610.58145390151	835.451707879216	1560.39573710941	509.838280064115
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000751	Rpa1	replication protein A1	68275	-0.119975451888542	-0.997427462453442	0.318557066759152	0.89876937512282	2666.45867877899	573.194824389141	2454.64411577205	491.127992652542
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000753	Serpinf1	serine (or cysteine) peptidase inhibitor, clade F, member 1	20317	0.0191205023805374	0.0374483629673781	0.970127511620276	0.999034847122322	1994.32634133187	3129.53997400218	2021.3053998277	3754.15294429307
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000759	Tubgcp3	tubulin, gamma complex component 3	259279	0.0417132025364839	0.396241930070178	0.691926561625013	0.984201211584897	1978.23281123618	506.417816382452	2034.87085283721	321.89526519221
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000776	Polr3d	polymerase (RNA) III (DNA directed) polypeptide D	67065	-0.128561149946015	-0.586878155808775	0.557285541551089	0.965476629364294	360.719848152888	121.649631731956	330.090155284707	94.2012594909778
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000782	Tcf7	transcription factor 7, T cell specific	21414	-0.177771093413708	-0.769450030792974	0.441626197719622	0.943405069233899	1032.15791252115	555.78450090547	912.742442550793	384.068000222043
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000787	Ddx3x	DEAD box helicase 3, X-linked	13205	-0.111438131177976	-0.608223833080719	0.543039029685923	0.963989801485267	30047.262969711	11573.8524224738	27813.1554234001	7807.14285837023
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000791	Il12rb1	interleukin 12 receptor, beta 1	16161	0.0608980122146518	0.16468003364781	0.869195833238896	0.994537711592688	39.9214326815601	29.0943691016346	41.8083885539587	18.9101126737756
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000792	Slc5a5	solute carrier family 5 (sodium iodide symporter), member 5	114479	-0.183606035295051	-0.379933290968579	0.703994934410878	0.984618171506329	11.9041278742312	9.3147751660806	10.7592502509581	5.70962223390438
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000794	Kcnn3	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3	140493	0.193960163983896	0.968088322257194	0.333000261485724	0.906966602881021	691.984621513992	348.042673590285	791.262535298482	218.168029379738
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000804	Usp32	ubiquitin specific peptidase 32	237898	-0.0547285952796648	-0.313186897824687	0.754138672102273	0.987096661702213	5003.91719991597	1482.26498725187	4817.40522572245	1404.49560135903
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000805	Car4	carbonic anhydrase 4	12351	0.247948192764256	1.0239956134038	0.305837346829852	0.894947760145439	2280.7320003701	1048.03291252582	2708.30099520417	699.238832027248
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000811	Txnrd3	thioredoxin reductase 3	232223	-0.133114151069643	-1.25222715469989	0.210487103890915	0.83359952366473	581.368664884097	89.7874226031844	530.399925160446	93.8612133335712
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000817	Fasl	Fas ligand	14103	0.0204386125751358	0.0765611831040695	0.938972639672653	0.998443044145363	116.890077638517	50.0983356283419	118.308071747196	60.6179268244017
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000823	Zfp512b	zinc finger protein 512B	269401	0.166714027324904	0.694724682636336	0.487227856605366	0.95292453224227	895.170263021795	368.204789453831	1005.18233585559	252.937653236212
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000826	Dnajc5	DnaJ heat shock protein family (Hsp40) member C5	13002	-0.0573105411627213	-0.385122302095929	0.700146805331235	0.984618171506329	4601.55814060578	1450.56901391544	4422.65391903898	900.104774650488
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000827	Tpd52l2	tumor protein D52-like 2	66314	-0.171959486635513	-1.28812206794817	0.197703474579156	0.823189140975288	3577.86040911121	729.276608980394	3176.31471510513	585.593863038429
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000838	Fmr1	fragile X messenger ribonucleoprotein 1	14265	-0.325581125973732	-1.29492307307474	0.195346768125771	0.819419864153338	4751.58046478487	2299.4612191097	3791.53984076198	1462.3139420659
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000861	Bcl11a	BCL11 transcription factor A	14025	-0.212730350776381	-0.605945074138145	0.544551226920141	0.963989801485267	927.872531023543	470.012510494665	800.731505018417	369.72740750224
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000869	Il4	interleukin 4	16189	-0.15283806173571	-0.357138342215817	0.720988241723418	0.984618171506329	7.37978320761769	4.78067720091896	6.92542992030921	2.87724962603586
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000876	Pxmp4	peroxisomal membrane protein 4	59038	-0.228478388236809	-0.814049863681881	0.415616385933959	0.936625618904682	1031.70186918006	900.263994623819	881.336743703791	485.375259270033
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000881	Dlg3	discs large MAGUK scaffold protein 3	53310	0.0906630419160602	0.862262556374077	0.388543052539201	0.929159230500228	1151.06617424134	184.839571459842	1224.36637927535	189.063177515575
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000884	Gnb1l	guanine nucleotide binding protein (G protein), beta polypeptide 1-like	13972	-0.0798250663704701	-0.302476920060397	0.762288525076745	0.987096661702213	70.8287104613516	30.9425461453312	67.5483702907935	15.4386180014758
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000889	Dbh	dopamine beta hydroxylase	13166	-0.914228861004296	-0.992274357432522	0.321063708534407	0.899270827837238	9.2348567285539	21.2676878120762	2.13220377610103	1.75997765796705
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000901	Mmp11	matrix metallopeptidase 11	17385	0.464503625478303	1.72302202947116	0.0848845413557858	0.633718572881705	338.637375873464	153.247733417756	467.315810761017	137.570362592675
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000902	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	20587	0.183621827929473	0.679617250254449	0.496746844152117	0.954237849314218	1364.14986152738	564.956763030532	1549.42886158065	492.458709204022
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000903	Vpreb3	V-set pre-B cell surrogate light chain 3	22364	-0.412739407553371	-1.22595817846773	0.220214413494605	0.841725827780946	383.170115144118	235.943743314792	288.212080722701	100.444695038372
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000915	Hip1r	huntingtin interacting protein 1 related	29816	0.336628557871357	0.934545181492027	0.350022741187623	0.91479661300813	1404.71036130418	779.601841917237	1773.91441992334	730.768623494475
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000916	Nsun5	NOL1/NOP2/Sun domain family, member 5	100609	-0.0558593982158284	-0.262468836552213	0.792960008208357	0.989065799391309	225.221483356057	73.4490049525487	217.417245209977	60.5915306000013
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000934	Top1mt	DNA topoisomerase 1, mitochondrial	72960	-0.132365856165837	-0.452335834707136	0.651027064198485	0.980370637419638	185.23963525456	139.398578998808	169.600557716799	99.3211904830454
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000942	Hoxa4	homeobox A4	15401	-0.193733784252618	-1.20886119643611	0.226716176057868	0.845930705978833	97.2447170513153	30.241524951441	85.1958302067044	15.482833028793
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000948				0.162009294016494	0.463457510451537	0.6430364640719	0.980031491204562	159.015976698489	124.285780412114	177.527888505141	136.57607626924
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000957	Mmp14	matrix metallopeptidase 14 (membrane-inserted)	17387	0.314650152893154	1.83268345168739	0.066849659647489	0.591058797790361	810.163524442011	317.680992730012	1008.97382757882	248.458820502553
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000958	Slc7a7	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7	20540	0.18567025452707	0.861914165992151	0.388734753011348	0.929165337044057	432.589181211662	146.036664196252	492.509404177562	97.8251068605224
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000959	Oxa1l	oxidase assembly 1-like	69089	-0.117336535282244	-0.622015112146639	0.533931931054338	0.961902974500675	1112.04396877032	473.961522799244	1026.19717696485	208.920422294881
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000976	Heatr6	HEAT repeat containing 6	217026	-0.0066224395428594	-0.040592823145508	0.967620505742791	0.999034847122322	878.665160251904	259.120887582002	875.209786689338	163.335086937272
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000982	Ccl3	C-C motif chemokine ligand 3	20302	0.282507727768513	0.955304104754231	0.339423932315695	0.909473427847558	35.0116250663427	14.399458831091	42.2358622466648	17.0814979044048
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000000983	Wfdc18	WAP four-disulfide core domain 18	14038	-0.556237189097195	-0.655064929515862	0.512425950679434	0.956363234751229	4.83984074148337	5.87950595787979	3.67741941250933	2.26575724029885
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001014	Icam4	intercellular adhesion molecule 4, Landsteiner-Wiener blood group	78369	0.141605974310655	0.297732058378218	0.765907673380521	0.987589715767117	12.8021053619098	9.48336892318567	14.2634523131773	7.79251801304906
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001016	Ilf2	interleukin enhancer binding factor 2	67781	0.0042107166301705	0.0573215163783355	0.954289080939172	0.998950103491778	2250.68216918402	274.150851888924	2257.88065530562	152.916709860629
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001017	Chtop	chromatin target of PRMT1	66511	-0.0351262736968593	-0.48222485816618	0.629646219881395	0.977743008208172	4271.73299190604	361.103744484727	4168.83366633304	240.394911173821
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001018	Snapin	SNAP-associated protein	20615	-0.151646113583637	-1.51673155769725	0.129334473290896	0.723026313357831	1949.31925848556	360.206206426778	1754.24387598713	202.123050845265
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001020	S100a4	S100 calcium binding protein A4	20198	0.211979738241364	0.979461273959749	0.32735211425183	0.904434491592065	1290.91667859821	500.709631660895	1495.50738831418	481.587968365358
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001021	S100a3	S100 calcium binding protein A3	20197	0.103351700501926	0.208402376601737	0.834914800808363	0.992966820140913	8.95606462683579	6.33195810417619	9.90544892257181	6.55015099623514
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001023	S100a5	S100 calcium binding protein A5	20199	-1.36412203360121	-1.04228443348095	0.297279827239796		2.39801294111067	1.89682424288311	1.51055371768009	1.15572161758995
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001025	S100a6	S100 calcium binding protein A6 (calcyclin)	20200	0.0118862274833209	0.0578895157921821	0.953836634303949	0.998950103491778	4857.19958430167	1528.34992583055	4897.71956877598	1477.56942686335
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001027	Scn4a	sodium channel, voltage-gated, type IV, alpha	110880	-1.27162532459459	-2.46835225820285	0.0135736671364458	0.273795476626282	374.020858794142	700.2775766528	155.560521081212	122.946145191559
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001029	Icam2	intercellular adhesion molecule 2	15896	0.41941576829444	1.33139385576251	0.183059450065291	0.802969762351001	1837.53910976973	953.015104439971	2457.58760816715	941.699191020336
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001034	Mapk7	mitogen-activated protein kinase 7	23939	0.0742206121796004	0.321355496738107	0.747941004406371	0.985935005110786	282.526945476386	105.386198462016	298.154152766753	87.3633242076519
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001036	Epn2	epsin 2	13855	-0.0181470727533292	-0.147261255785067	0.882925812420977	0.995429349338293	3836.63356609547	958.54229178599	3788.19845498157	444.575158565563
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001039	B9d1	B9 protein domain 1	27078	0.610850023948731	1.5526406754315	0.120509002437471	0.709121118471876	313.768558084853	185.348573845101	478.906078302435	223.082367154813
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001052	Sec24b	SEC24 homolog B, COPII coat complex component	99683	-0.0600564294123509	-0.586683327392725	0.557416407313117	0.965476629364294	3171.14875978043	364.770445711905	3042.54195100471	355.007844956659
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001053	N4bp3	NEDD4 binding protein 3	212706	0.172496347880474	0.323003477318565	0.746692608586867	0.985713781373651	507.985451490041	372.165194684764	572.529497168583	305.066141787844
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001054	Rmnd5b	required for meiotic nuclear division 5 homolog B	66089	-0.06351241453992	-0.335943847329178	0.736913211217621	0.984647389487229	630.368317748205	176.761775797504	603.731035069563	159.21032787783
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001056	Nhp2	NHP2 ribonucleoprotein	52530	-0.148860174955181	-0.461410508445112	0.644504113643729	0.980031491204562	445.983391529619	242.288656989468	402.608469997953	171.663898435061
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001062	Vps9d1	VPS9 domain containing 1	72325	0.0511859066834859	0.280383569375447	0.779183241445969	0.988858942254657	429.139699756946	118.442104192561	445.32888364137	93.6958798876561
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001065	Zfp276	zinc finger protein (C2H2 type) 276	57247	0.130341818410089	0.419466686557527	0.674875096301431	0.982557827820123	603.731228669516	273.852171559074	661.021218713466	239.178654180378
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001082	Mfsd10	major facilitator superfamily domain containing 10	68294	-0.108559075022376	-0.372812480103318	0.709288013653207	0.984618171506329	311.304622185166	132.584151403976	289.503987341048	76.3720245505226
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001089	Luzp1	leucine zipper protein 1	269593	0.0271409330986018	0.177875477369663	0.858820769932986	0.994466141140465	6478.957983242	2025.92304977519	6601.63197266737	1838.97728465057
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001095	Slc13a2	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2	20500	1.33641399291019	2.713738158298	0.0066528728092621	0.185251302797292	7.63890640810064	5.20300858600104	18.1327200589873	13.1763386416256
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001098	Kctd10	potassium channel tetramerisation domain containing 10	330171	0.296804773224569	1.43984704186273	0.149910678740253	0.757324809169271	8203.95939089683	2842.25617399341	10077.902661654	2568.99200764043
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001100	Poldip2	polymerase (DNA-directed), delta interacting protein 2	67811	-0.249147845475781	-1.03774812988835	0.299387331174803	0.890691815445194	1934.57038472476	1232.27776721368	1628.40655282702	594.719699299232
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001103	Sebox	SEBOX homeobox	18292	0.569188633597831	0.363867227777904	0.715957157992575		1.4560838685571	0.762947533772218	1.75480413220265	1.44774416617743
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001105	Ift20	intraflagellar transport 20	55978	0.214329950020209	1.78306081894404	0.0745764035580476	0.613290219589834	1249.09950901729	189.045648764338	1448.79259084659	323.36655174293
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001119	Col6a1	collagen, type VI, alpha 1	12833	-0.066940965815099	-0.215989968388462	0.828995567083481	0.99275514340558	5495.72166465792	2780.80048172033	5246.88729813248	1963.47260762743
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001120	Pcbp3	poly(rC) binding protein 3	59093	0.134693436043627	0.548461125906567	0.583375314789117	0.972163453906485	354.593299622889	153.86695546799	389.453687912387	127.117647178888
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001123	Lgals9	lectin, galactose binding, soluble 9	16859	0.435599661969874	1.53349587214249	0.125153722942545	0.715055999747564	3423.76839819443	1856.68649199596	4630.86881206603	3992.26224824731
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001127	Araf	Araf proto-oncogene, serine/threonine kinase	11836	0.0256091792882529	0.392717939837179	0.694527819009128	0.984618171506329	2485.81194035321	320.503927414083	2532.08308142234	218.167311262342
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001128	Cfp	complement factor properdin	18636	-0.524822594293946	-1.03183462215132	0.302149597114758	0.892102224345797	1557.47170058611	1935.23850481687	1082.75402913654	1114.63808130838
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001131	Timp1	tissue inhibitor of metalloproteinase 1	21857	0.25425882821154	0.760568204340989	0.446915017020715	0.943738688266287	75.4478565646971	34.5496387490735	90.1160697938846	36.8948537274973
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001134	Uxt	ubiquitously expressed prefoldin like chaperone	22294	-0.0842196483043939	-0.522672757984334	0.601201998959893	0.973859367389421	388.730184927059	147.625664807943	366.932450226237	114.326088719995
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001138	Cnnm3	cyclin M3	94218	0.0733233052501699	0.350345818290705	0.726079183408838	0.984618171506329	848.778562133817	300.80726874314	893.247109076257	194.754497755196
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001143	Lman2l	lectin, mannose-binding 2-like	214895	-0.13408333270753	-0.800819092899705	0.423236384084238	0.938363951762184	1045.21482501958	365.914005047782	953.372784001906	119.121125055399
M_FLIGHT_ISST_flight_vs_gc	ENSMUSG00000001150	Mcm3ap	minichromosome maintenance complex component 3 associated protein	54387	0.0969541295323731	0.503965036549964	0.614285946651553	0.976246027629137	1749.85708245095	512.285000347513	1871.92369701803	397.520252094664
